"module name","license","repository"
"glob-to-regexp@0.3.0","BSD*","https://github.com/fitzgen/glob-to-regexp"
"glob@7.1.2","ISC","https://github.com/isaacs/node-glob"
"glob@7.1.3","ISC","https://github.com/isaacs/node-glob"
"glob@7.1.6","ISC","https://github.com/isaacs/node-glob"
"global-dirs@0.1.1","MIT","https://github.com/sindresorhus/global-dirs"
"global-modules@1.0.0","MIT","https://github.com/jonschlinkert/global-modules"
"global-modules@2.0.0","MIT","https://github.com/jonschlinkert/global-modules"
"global-prefix@1.0.2","MIT","https://github.com/jonschlinkert/global-prefix"
"global-prefix@3.0.0","MIT","https://github.com/jonschlinkert/global-prefix"
"globals@11.12.0","MIT","https://github.com/sindresorhus/globals"
"globals@9.18.0","MIT","https://github.com/sindresorhus/globals"
"globby@6.1.0","MIT","https://github.com/sindresorhus/globby"
"globby@8.0.1","MIT","https://github.com/sindresorhus/globby"
"globule@1.2.0","MIT","https://github.com/cowboy/node-globule"
"gonzales-pe-sl@4.2.3","MIT","https://github.com/DanPurdy/gonzales-pe"
"google-code-prettify@1.0.5","Apache*",""
"got@6.7.1","MIT","https://github.com/sindresorhus/got"
"graceful-fs@4.1.11","ISC","https://github.com/isaacs/node-graceful-fs"
"graceful-fs@4.2.3","ISC","https://github.com/isaacs/node-graceful-fs"
"growly@1.3.0","MIT","https://github.com/theabraham/growly"
"gud@1.0.0","MIT","https://github.com/jamiebuilds/global-unique-id"
"gzip-size@4.1.0","MIT","https://github.com/sindresorhus/gzip-size"
"handle-thing@2.0.0","MIT","https://github.com/indutny/handle-thing"
"handlebars@4.7.2","MIT","https://github.com/wycats/handlebars.js"
"har-schema@2.0.0","ISC","https://github.com/ahmadnassri/har-schema"
"har-validator@5.1.3","MIT","https://github.com/ahmadnassri/node-har-validator"
"has-ansi@2.0.0","MIT","https://github.com/sindresorhus/has-ansi"
"has-flag@1.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-flag@3.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-flag@4.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-symbols@1.0.0","MIT","https://github.com/ljharb/has-symbols"
"has-unicode@2.0.1","ISC","https://github.com/iarna/has-unicode"
"has-value@0.3.1","MIT","https://github.com/jonschlinkert/has-value"
"has-value@1.0.0","MIT","https://github.com/jonschlinkert/has-value"
"has-values@0.1.4","MIT","https://github.com/jonschlinkert/has-values"
"has-values@1.0.0","MIT","https://github.com/jonschlinkert/has-values"
"has@1.0.1","MIT","https://github.com/tarruda/has"
"has@1.0.3","MIT","https://github.com/tarruda/has"
"hash-base@3.0.4","MIT","https://github.com/crypto-browserify/hash-base"
"hash.js@1.1.7","MIT","https://github.com/indutny/hash.js"
"he@1.1.1","MIT","https://github.com/mathiasbynens/he"
"history@4.9.0","MIT","https://github.com/ReactTraining/history"
"hmac-drbg@1.0.1","MIT","https://github.com/indutny/hmac-drbg"
"hoist-non-react-statics@2.5.0","BSD-3-Clause","https://github.com/mridgway/hoist-non-react-statics"
"hoist-non-react-statics@3.3.0","BSD-3-Clause","https://github.com/mridgway/hoist-non-react-statics"
"hoist-non-react-statics@3.3.1","BSD-3-Clause","https://github.com/mridgway/hoist-non-react-statics"
"hoist-non-react-statics@3.3.2","BSD-3-Clause","https://github.com/mridgway/hoist-non-react-statics"
"home-or-tmp@2.0.0","MIT","https://github.com/sindresorhus/home-or-tmp"
"homedir-polyfill@1.0.1","MIT","https://github.com/doowb/homedir-polyfill"
"hosted-git-info@2.5.0","ISC","https://github.com/npm/hosted-git-info"
"hpack.js@2.1.6","MIT","https://github.com/indutny/hpack.js"
"html-encoding-sniffer@1.0.2","MIT","https://github.com/jsdom/html-encoding-sniffer"
"html-entities@1.2.1","MIT","https://github.com/mdevils/node-html-entities"
"html-minifier@3.5.16","MIT","https://github.com/kangax/html-minifier"
"html-webpack-plugin@3.2.0","MIT","https://github.com/jantimon/html-webpack-plugin"
"htmlparser2@3.3.0","MIT","https://github.com/fb55/htmlparser2"
"htmlparser2@3.9.2","MIT","https://github.com/fb55/htmlparser2"
"http-deceiver@1.2.7","MIT","https://github.com/indutny/http-deceiver"
"http-errors@1.6.3","MIT","https://github.com/jshttp/http-errors"
"http-errors@1.7.2","MIT","https://github.com/jshttp/http-errors"
"http-parser-js@0.4.10","MIT","https://github.com/creationix/http-parser-js"
"http-proxy-middleware@0.19.1","MIT","https://github.com/chimurai/http-proxy-middleware"
"http-proxy@1.18.0","MIT","https://github.com/http-party/node-http-proxy"
"http-signature@1.2.0","MIT","https://github.com/joyent/node-http-signature"
"https-browserify@1.0.0","MIT","https://github.com/substack/https-browserify"
"husky@1.3.1","MIT","https://github.com/typicode/husky"
"iconv-lite@0.4.19","MIT","https://github.com/ashtuchkin/iconv-lite"
"iconv-lite@0.4.24","MIT","https://github.com/ashtuchkin/iconv-lite"
"icss-replace-symbols@1.1.0","ISC","https://github.com/css-modules/icss-replace-symbols"
"icss-utils@2.1.0","ISC","https://github.com/css-modules/icss-utils"
"ieee754@1.1.13","BSD-3-Clause","https://github.com/feross/ieee754"
"iferr@0.1.5","MIT","https://github.com/shesek/iferr"
"ignore-walk@3.0.1","ISC","https://github.com/isaacs/ignore-walk"
"ignore@3.3.7","MIT","https://github.com/kaelzhang/node-ignore"
"import-fresh@2.0.0","MIT","https://github.com/sindresorhus/import-fresh"
"import-lazy@2.1.0","MIT","https://github.com/sindresorhus/import-lazy"
"import-local@1.0.0","MIT","https://github.com/sindresorhus/import-local"
"import-local@2.0.0","MIT","https://github.com/sindresorhus/import-local"
"imurmurhash@0.1.4","MIT","https://github.com/jensyt/imurmurhash-js"
"in-publish@2.0.1","ISC","https://github.com/iarna/in-publish"
"indent-string@2.1.0","MIT","https://github.com/sindresorhus/indent-string"
"indent-string@4.0.0","MIT","https://github.com/sindresorhus/indent-string"
"infer-owner@1.0.4","ISC","https://github.com/npm/infer-owner"
"inflight@1.0.6","ISC","https://github.com/npm/inflight"
"inherits@2.0.1","ISC","https://github.com/isaacs/inherits"
"inherits@2.0.3","ISC","https://github.com/isaacs/inherits"
"inherits@2.0.4","ISC","https://github.com/isaacs/inherits"
"ini@1.3.5","ISC","https://github.com/isaacs/ini"
"inquirer@0.12.0","MIT","https://github.com/SBoudrias/Inquirer.js"
"inquirer@3.3.0","MIT","https://github.com/SBoudrias/Inquirer.js"
"inquirer@5.1.0","MIT","https://github.com/SBoudrias/Inquirer.js"
"internal-ip@4.3.0","MIT","https://github.com/sindresorhus/internal-ip"
"interpret@1.2.0","MIT","https://github.com/gulpjs/interpret"
"intl-format-cache@2.2.9","BSD-3-Clause","https://github.com/formatjs/formatjs"
"intl-messageformat-parser@1.4.0","BSD-3-Clause","https://github.com/yahoo/intl-messageformat-parser"
"intl-messageformat@2.2.0","BSD-3-Clause","https://github.com/yahoo/intl-messageformat"
"intl-relativeformat@2.2.0","BSD-3-Clause","https://github.com/yahoo/intl-relativeformat"
"invariant@2.2.3","MIT","https://github.com/zertosh/invariant"
"invariant@2.2.4","MIT","https://github.com/zertosh/invariant"
"invert-kv@1.0.0","MIT","https://github.com/sindresorhus/invert-kv"
"invert-kv@2.0.0","MIT","https://github.com/sindresorhus/invert-kv"
"ip-regex@2.1.0","MIT","https://github.com/sindresorhus/ip-regex"
"ip@1.1.5","MIT","https://github.com/indutny/node-ip"
"ipaddr.js@1.9.0","MIT","https://github.com/whitequark/ipaddr.js"
"is-absolute-url@3.0.3","MIT","https://github.com/sindresorhus/is-absolute-url"
"is-accessor-descriptor@0.1.6","MIT","https://github.com/jonschlinkert/is-accessor-descriptor"
"is-accessor-descriptor@1.0.0","MIT","https://github.com/jonschlinkert/is-accessor-descriptor"
"is-arguments@1.0.4","MIT","https://github.com/ljharb/is-arguments"
"is-arrayish@0.2.1","MIT","https://github.com/qix-/node-is-arrayish"
"is-binary-path@1.0.1","MIT","https://github.com/sindresorhus/is-binary-path"
"is-boolean-object@1.0.0","MIT","https://github.com/ljharb/is-boolean-object"
"is-buffer@1.1.6","MIT","https://github.com/feross/is-buffer"
"is-buffer@2.0.3","MIT","https://github.com/feross/is-buffer"
"is-builtin-module@1.0.0","MIT","https://github.com/sindresorhus/is-builtin-module"
"is-callable@1.1.3","MIT","https://github.com/ljharb/is-callable"
"is-callable@1.1.4","MIT","https://github.com/ljharb/is-callable"
"is-ci@1.1.0","MIT","https://github.com/watson/is-ci"
"is-ci@2.0.0","MIT","https://github.com/watson/is-ci"
"is-data-descriptor@0.1.4","MIT","https://github.com/jonschlinkert/is-data-descriptor"
"is-data-descriptor@1.0.0","MIT","https://github.com/jonschlinkert/is-data-descriptor"
"is-date-object@1.0.1","MIT","https://github.com/ljharb/is-date-object"
"is-descriptor@0.1.6","MIT","https://github.com/jonschlinkert/is-descriptor"
"is-descriptor@1.0.2","MIT","https://github.com/jonschlinkert/is-descriptor"
"is-directory@0.3.1","MIT","https://github.com/jonschlinkert/is-directory"
"is-dotfile@1.0.3","MIT","https://github.com/jonschlinkert/is-dotfile"
"is-equal-shallow@0.1.3","MIT","https://github.com/jonschlinkert/is-equal-shallow"
"is-extendable@0.1.1","MIT","https://github.com/jonschlinkert/is-extendable"
"is-extendable@1.0.1","MIT","https://github.com/jonschlinkert/is-extendable"
"is-extglob@1.0.0","MIT","https://github.com/jonschlinkert/is-extglob"
"is-extglob@2.1.1","MIT","https://github.com/jonschlinkert/is-extglob"
"is-finite@1.0.2","MIT","https://github.com/sindresorhus/is-finite"
"is-fullwidth-code-point@1.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-fullwidth-code-point@2.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-generator-fn@1.0.0","MIT","https://github.com/sindresorhus/is-generator-fn"
"is-glob@2.0.1","MIT","https://github.com/jonschlinkert/is-glob"
"is-glob@3.1.0","MIT","https://github.com/jonschlinkert/is-glob"
"is-glob@4.0.0","MIT","https://github.com/jonschlinkert/is-glob"
"is-glob@4.0.1","MIT","https://github.com/micromatch/is-glob"
"is-installed-globally@0.1.0","MIT","https://github.com/sindresorhus/is-installed-globally"
"is-my-ip-valid@1.0.0","MIT","https://github.com/LinusU/is-my-ip-valid"
"is-my-json-valid@2.20.0","MIT","https://github.com/mafintosh/is-my-json-valid"
"is-npm@1.0.0","MIT","https://github.com/sindresorhus/is-npm"
"is-number-object@1.0.3","MIT","https://github.com/ljharb/is-number-object"
"is-number@2.1.0","MIT","https://github.com/jonschlinkert/is-number"
"is-number@3.0.0","MIT","https://github.com/jonschlinkert/is-number"
"is-number@4.0.0","MIT","https://github.com/jonschlinkert/is-number"
"is-obj@1.0.1","MIT","https://github.com/sindresorhus/is-obj"
"is-odd@2.0.0","MIT","https://github.com/jonschlinkert/is-odd"
"is-path-cwd@1.0.0","MIT","https://github.com/sindresorhus/is-path-cwd"
"is-path-cwd@2.2.0","MIT","https://github.com/sindresorhus/is-path-cwd"
"is-path-in-cwd@1.0.0","MIT","https://github.com/sindresorhus/is-path-in-cwd"
"is-path-in-cwd@2.1.0","MIT","https://github.com/sindresorhus/is-path-in-cwd"
"is-path-inside@1.0.1","MIT","https://github.com/sindresorhus/is-path-inside"
"is-path-inside@2.1.0","MIT","https://github.com/sindresorhus/is-path-inside"
"is-plain-object@2.0.4","MIT","https://github.com/jonschlinkert/is-plain-object"
"is-posix-bracket@0.1.1","MIT","https://github.com/jonschlinkert/is-posix-bracket"
"is-primitive@2.0.0","MIT","https://github.com/jonschlinkert/is-primitive"
"is-promise@2.1.0","MIT","https://github.com/then/is-promise"
"is-property@1.0.2","MIT","https://github.com/mikolalysenko/is-property"
"is-redirect@1.0.0","MIT","https://github.com/sindresorhus/is-redirect"
"is-regex@1.0.4","MIT","https://github.com/ljharb/is-regex"
"is-resolvable@1.1.0","ISC","https://github.com/shinnn/is-resolvable"
"is-retry-allowed@1.1.0","MIT","https://github.com/floatdrop/is-retry-allowed"
"is-root@1.0.0","MIT","https://github.com/sindresorhus/is-root"
"is-stream@1.1.0","MIT","https://github.com/sindresorhus/is-stream"
"is-string@1.0.4","MIT","https://github.com/ljharb/is-string"
"is-subset@0.1.1","MIT","https://github.com/studio-b12/is-subset"
"is-symbol@1.0.1","MIT","https://github.com/ljharb/is-symbol"
"is-symbol@1.0.2","MIT","https://github.com/ljharb/is-symbol"
"is-typedarray@1.0.0","MIT","https://github.com/hughsk/is-typedarray"
"is-utf8@0.2.1","MIT","https://github.com/wayfind/is-utf8"
"is-what@3.11.2","MIT","https://github.com/mesqueeb/is-what"
"is-windows@1.0.2","MIT","https://github.com/jonschlinkert/is-windows"
"is-wsl@1.1.0","MIT","https://github.com/sindresorhus/is-wsl"
"isarray@0.0.1","MIT","https://github.com/juliangruber/isarray"
"isarray@1.0.0","MIT","https://github.com/juliangruber/isarray"
"isexe@2.0.0","ISC","https://github.com/isaacs/isexe"
"isobject@2.1.0","MIT","https://github.com/jonschlinkert/isobject"
"isobject@3.0.1","MIT","https://github.com/jonschlinkert/isobject"
"isomorphic-fetch@2.2.1","MIT","https://github.com/matthew-andrews/isomorphic-fetch"
"isstream@0.1.2","MIT","https://github.com/rvagg/isstream"
"istanbul-api@1.3.7","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-coverage@1.2.1","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-hook@1.2.2","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-instrument@1.10.2","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-report@1.1.5","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-source-maps@1.2.6","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-reports@1.5.1","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"jest-changed-files@23.4.2","MIT","https://github.com/facebook/jest"
"jest-cli@23.6.0","MIT","https://github.com/facebook/jest"
"jest-config@23.6.0","MIT","https://github.com/facebook/jest"
"jest-diff@23.6.0","MIT","https://github.com/facebook/jest"
"jest-diff@26.6.2","MIT","https://github.com/facebook/jest"
"jest-docblock@23.2.0","MIT","https://github.com/facebook/jest"
"jest-each@23.6.0","MIT","https://github.com/facebook/jest"
"jest-environment-enzyme@6.0.0","MIT","https://github.com/FormidableLabs/enzyme-matchers"
"jest-environment-jsdom@22.4.3","MIT","https://github.com/facebook/jest"
"jest-environment-jsdom@23.4.0","MIT","https://github.com/facebook/jest"
"jest-environment-node@23.4.0","MIT","https://github.com/facebook/jest"
"jest-enzyme@6.0.0","MIT","https://github.com/FormidableLabs/enzyme-matchers"
"jest-get-type@22.4.3","MIT","https://github.com/facebook/jest"
"jest-get-type@26.3.0","MIT","https://github.com/facebook/jest"
"jest-haste-map@23.6.0","MIT","https://github.com/facebook/jest"
"jest-jasmine2@23.6.0","MIT","https://github.com/facebook/jest"
"jest-leak-detector@23.6.0","MIT","https://github.com/facebook/jest"
"jest-localstorage-mock@2.2.0","ISC","https://github.com/clarkbw/jest-localstorage-mock"
"jest-matcher-utils@23.6.0","MIT","https://github.com/facebook/jest"
"jest-message-util@22.4.3","MIT","https://github.com/facebook/jest"
"jest-message-util@23.4.0","MIT","https://github.com/facebook/jest"
"jest-mock@22.4.3","MIT","https://github.com/facebook/jest"
"jest-mock@23.2.0","MIT","https://github.com/facebook/jest"
"jest-regex-util@23.3.0","MIT","https://github.com/facebook/jest"
"jest-resolve-dependencies@23.6.0","MIT","https://github.com/facebook/jest"
"jest-resolve@23.6.0","MIT","https://github.com/facebook/jest"
"jest-runner@23.6.0","MIT","https://github.com/facebook/jest"
"jest-runtime@23.6.0","MIT","https://github.com/facebook/jest"
"jest-serializer@23.0.1","MIT","https://github.com/facebook/jest"
"jest-snapshot@23.6.0","MIT","https://github.com/facebook/jest"
"jest-util@22.4.3","MIT","https://github.com/facebook/jest"
"jest-util@23.4.0","MIT","https://github.com/facebook/jest"
"jest-validate@23.6.0","MIT","https://github.com/facebook/jest"
"jest-watcher@23.4.0","MIT","https://github.com/facebook/jest"
"jest-webpack-resolver@0.3.0","MIT","https://github.com/mkg0/jest-webpack-resolver"
"jest-worker@23.2.0","MIT","https://github.com/facebook/jest"
"jest@23.6.0","MIT","https://github.com/facebook/jest"
"jquery-match-height@0.7.2","MIT","https://github.com/liabru/jquery-match-height"
"jquery@3.4.1","MIT","https://github.com/jquery/jquery"
"js-base64@2.5.2","BSD-3-Clause","https://github.com/dankogai/js-base64"
"js-tokens@3.0.2","MIT","https://github.com/lydell/js-tokens"
"js-tokens@4.0.0","MIT","https://github.com/lydell/js-tokens"
"js-yaml@3.13.1","MIT","https://github.com/nodeca/js-yaml"
"jsbn@0.1.1","MIT","https://github.com/andyperlitch/jsbn"
"jsdom@11.12.0","MIT","https://github.com/jsdom/jsdom"
"jsesc@0.5.0","MIT","https://github.com/mathiasbynens/jsesc"
"jsesc@1.3.0","MIT","https://github.com/mathiasbynens/jsesc"
"jsesc@2.5.2","MIT","https://github.com/mathiasbynens/jsesc"
"json-parse-better-errors@1.0.2","MIT","https://github.com/zkat/json-parse-better-errors"
"json-parse-even-better-errors@2.3.1","MIT","https://github.com/npm/json-parse-even-better-errors"
"json-schema-traverse@0.3.1","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema-traverse@0.4.1","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema@0.2.3","AFLv2.1,BSD","https://github.com/kriszyp/json-schema"
"json-stable-stringify-without-jsonify@1.0.1","MIT","https://github.com/samn/json-stable-stringify"
"json-stable-stringify@1.0.1","MIT","https://github.com/substack/json-stable-stringify"
"json-stringify-safe@5.0.1","ISC","https://github.com/isaacs/json-stringify-safe"
"json3@3.3.2","MIT","https://github.com/bestiejs/json3"
"json5@0.5.1","MIT","https://github.com/aseemk/json5"
"json5@1.0.1","MIT","https://github.com/json5/json5"
"jsonfile@2.4.0","MIT","https://github.com/jprichardson/node-jsonfile"
"jsonfile@3.0.1","MIT","https://github.com/jprichardson/node-jsonfile"
"jsonfile@4.0.0","MIT","https://github.com/jprichardson/node-jsonfile"
"jsonify@0.0.0","Public Domain","https://github.com/substack/jsonify"
"jsonpointer@4.0.1","MIT","https://github.com/janl/node-jsonpointer"
"jsprim@1.4.1","MIT","https://github.com/joyent/node-jsprim"
"jsx-ast-utils@2.0.1","MIT","https://github.com/evcohen/jsx-ast-utils"
"keycloak-js@6.0.1","Apache-2.0","https://github.com/keycloak/keycloak"
"keycode@2.2.0","MIT","https://github.com/timoxley/keycode"
"killable@1.0.1","ISC","https://github.com/marten-de-vries/killable"
"kind-of@3.2.2","MIT","https://github.com/jonschlinkert/kind-of"
"kind-of@4.0.0","MIT","https://github.com/jonschlinkert/kind-of"
"kind-of@5.1.0","MIT","https://github.com/jonschlinkert/kind-of"
"kind-of@6.0.2","MIT","https://github.com/jonschlinkert/kind-of"
"kind-of@6.0.3","MIT","https://github.com/jonschlinkert/kind-of"
"klaw@1.3.1","MIT","https://github.com/jprichardson/node-klaw"
"kleur@2.0.2","MIT","https://github.com/lukeed/kleur"
"known-css-properties@0.3.0","MIT","https://github.com/betit/known-css-properties"
"latest-version@3.1.0","MIT","https://github.com/sindresorhus/latest-version"
"lcid@1.0.0","MIT","https://github.com/sindresorhus/lcid"
"lcid@2.0.0","MIT","https://github.com/sindresorhus/lcid"
"left-pad@1.3.0","WTFPL","https://github.com/stevemao/left-pad"
"leven@2.1.0","MIT","https://github.com/sindresorhus/leven"
"levn@0.3.0","MIT","https://github.com/gkz/levn"
"license-checker@25.0.1","BSD-3-Clause","https://github.com/davglass/license-checker"
"load-json-file@1.1.0","MIT","https://github.com/sindresorhus/load-json-file"
"load-json-file@2.0.0","MIT","https://github.com/sindresorhus/load-json-file"
"loader-fs-cache@1.0.2","MIT",""
"loader-runner@2.4.0","MIT","https://github.com/webpack/loader-runner"
"loader-utils@0.2.17","MIT","https://github.com/webpack/loader-utils"
"loader-utils@1.1.0","MIT","https://github.com/webpack/loader-utils"
"loader-utils@1.2.3","MIT","https://github.com/webpack/loader-utils"
"locate-path@2.0.0","MIT","https://github.com/sindresorhus/locate-path"
"locate-path@3.0.0","MIT","https://github.com/sindresorhus/locate-path"
"lodash-es@4.17.15","MIT","https://github.com/lodash/lodash"
"lodash._baseisequal@3.0.7","MIT","https://github.com/lodash/lodash"
"lodash._bindcallback@3.0.1","MIT","https://github.com/lodash/lodash"
"lodash._getnative@3.9.1","MIT","https://github.com/lodash/lodash"
"lodash._reinterpolate@3.0.0","MIT","https://github.com/lodash/lodash"
"lodash.camelcase@4.3.0","MIT","https://github.com/lodash/lodash"
"lodash.capitalize@4.2.1","MIT","https://github.com/lodash/lodash"
"lodash.debounce@4.0.8","MIT","https://github.com/lodash/lodash"
"lodash.defaults@4.2.0","MIT","https://github.com/lodash/lodash"
"lodash.flattendeep@4.4.0","MIT","https://github.com/lodash/lodash"
"lodash.get@4.4.2","MIT","https://github.com/lodash/lodash"
"lodash.isarguments@3.1.0","MIT","https://github.com/lodash/lodash"
"lodash.isarray@3.0.4","MIT","https://github.com/lodash/lodash"
"lodash.isequal@3.0.4","MIT","https://github.com/lodash/lodash"
"lodash.isplainobject@4.0.6","MIT","https://github.com/lodash/lodash"
"lodash.istypedarray@3.0.6","MIT","https://github.com/lodash/lodash"
"lodash.kebabcase@4.1.1","MIT","https://github.com/lodash/lodash"
"lodash.keys@3.1.2","MIT","https://github.com/lodash/lodash"
"lodash.orderby@4.6.0","MIT","https://github.com/lodash/lodash"
"lodash.pick@4.4.0","MIT","https://github.com/lodash/lodash"
"lodash.sortby@4.7.0","MIT","https://github.com/lodash/lodash"
"lodash.template@4.4.0","MIT","https://github.com/lodash/lodash"
"lodash.templatesettings@4.1.0","MIT","https://github.com/lodash/lodash"
"lodash.topath@4.5.2","MIT","https://github.com/lodash/lodash"
"lodash@4.17.15","MIT","https://github.com/lodash/lodash"
"lodash@4.17.20","MIT","https://github.com/lodash/lodash"
"loglevel@1.6.4","MIT","https://github.com/pimterry/loglevel"
"loose-envify@1.3.1","MIT","https://github.com/zertosh/loose-envify"
"loose-envify@1.4.0","MIT","https://github.com/zertosh/loose-envify"
"loud-rejection@1.6.0","MIT","https://github.com/sindresorhus/loud-rejection"
"lower-case@1.1.4","MIT","https://github.com/blakeembrey/lower-case"
"lowercase-keys@1.0.1","MIT","https://github.com/sindresorhus/lowercase-keys"
"lru-cache@4.1.1","ISC","https://github.com/isaacs/node-lru-cache"
"lru-cache@5.1.1","ISC","https://github.com/isaacs/node-lru-cache"
"lz-string@1.4.4","WTFPL","https://github.com/pieroxy/lz-string"
"make-dir@1.2.0","MIT","https://github.com/sindresorhus/make-dir"
"make-dir@2.1.0","MIT","https://github.com/sindresorhus/make-dir"
"makeerror@1.0.11","BSD-3-Clause","https://github.com/daaku/nodejs-makeerror"
"mamacro@0.0.3","MIT",""
"map-age-cleaner@0.1.3","MIT","https://github.com/SamVerschueren/map-age-cleaner"
"map-cache@0.2.2","MIT","https://github.com/jonschlinkert/map-cache"
"map-obj@1.0.1","MIT","https://github.com/sindresorhus/map-obj"
"map-visit@1.0.0","MIT","https://github.com/jonschlinkert/map-visit"
"math-random@1.0.4","MIT","https://github.com/michaelrhodes/math-random"
"md5.js@1.3.5","MIT","https://github.com/crypto-browserify/md5.js"
"media-typer@0.3.0","MIT","https://github.com/jshttp/media-typer"
"mem@4.3.0","MIT","https://github.com/sindresorhus/mem"
"memoize-one@5.1.1","MIT","https://github.com/alexreardon/memoize-one"
"memory-fs@0.4.1","MIT","https://github.com/webpack/memory-fs"
"memory-fs@0.5.0","MIT","https://github.com/webpack/memory-fs"
"meow@3.7.0","MIT","https://github.com/sindresorhus/meow"
"merge-anything@2.4.4","MIT","https://github.com/mesqueeb/merge-anything"
"merge-descriptors@1.0.1","MIT","https://github.com/component/merge-descriptors"
"merge-stream@1.0.1","MIT","https://github.com/grncdr/merge-stream"
"merge2@1.2.2","MIT","https://github.com/teambition/merge2"
"merge@1.2.1","MIT","https://github.com/yeikos/js.merge"
"methods@1.1.2","MIT","https://github.com/jshttp/methods"
"micromatch@2.3.11","MIT","https://github.com/jonschlinkert/micromatch"
"micromatch@3.1.10","MIT","https://github.com/micromatch/micromatch"
"miller-rabin@4.0.1","MIT","https://github.com/indutny/miller-rabin"
"mime-db@1.33.0","MIT","https://github.com/jshttp/mime-db"
"mime-db@1.40.0","MIT","https://github.com/jshttp/mime-db"
"mime-db@1.42.0","MIT","https://github.com/jshttp/mime-db"
"mime-types@2.1.18","MIT","https://github.com/jshttp/mime-types"
"mime-types@2.1.24","MIT","https://github.com/jshttp/mime-types"
"mime@1.6.0","MIT","https://github.com/broofa/node-mime"
"mime@2.3.1","MIT","https://github.com/broofa/node-mime"
"mime@2.4.4","MIT","https://github.com/broofa/node-mime"
"mimic-fn@1.2.0","MIT","https://github.com/sindresorhus/mimic-fn"
"mimic-fn@2.1.0","MIT","https://github.com/sindresorhus/mimic-fn"
"min-indent@1.0.1","MIT","https://github.com/thejameskyle/min-indent"
"mini-create-react-context@0.3.2","MIT","https://github.com/StringEpsilon/mini-create-react-context"
"mini-css-extract-plugin@0.4.0","MIT","https://github.com/webpack-contrib/mini-css-extract-plugin"
"minimalistic-assert@1.0.1","ISC","https://github.com/calvinmetcalf/minimalistic-assert"
"minimalistic-crypto-utils@1.0.1","MIT","https://github.com/indutny/minimalistic-crypto-utils"
"minimatch@3.0.4","ISC","https://github.com/isaacs/minimatch"
"minimist@0.0.8","MIT","https://github.com/substack/minimist"
"minimist@1.1.3","MIT","https://github.com/substack/minimist"
"minimist@1.2.0","MIT","https://github.com/substack/minimist"
"minimist@1.2.5","MIT","https://github.com/substack/minimist"
"minipass@2.9.0","ISC","https://github.com/isaacs/minipass"
"minizlib@1.3.3","MIT","https://github.com/isaacs/minizlib"
"mississippi@3.0.0","BSD-2-Clause","https://github.com/maxogden/mississippi"
"mixin-deep@1.3.2","MIT","https://github.com/jonschlinkert/mixin-deep"
"mkdirp@0.5.1","MIT","https://github.com/substack/node-mkdirp"
"moment-timezone@0.4.1","MIT","https://github.com/moment/moment-timezone"
"moment@2.22.1","MIT","https://github.com/moment/moment"
"move-concurrently@1.0.1","ISC","https://github.com/npm/move-concurrently"
"ms@2.0.0","MIT","https://github.com/zeit/ms"
"ms@2.1.1","MIT","https://github.com/zeit/ms"
"ms@2.1.2","MIT","https://github.com/zeit/ms"
"ms@2.1.3","MIT","https://github.com/vercel/ms"
"multicast-dns-service-types@1.1.0","MIT","https://github.com/mafintosh/multicast-dns-service-types"
"multicast-dns@6.2.3","MIT","https://github.com/mafintosh/multicast-dns"
"mute-stream@0.0.5","ISC","https://github.com/isaacs/mute-stream"
"mute-stream@0.0.7","ISC","https://github.com/isaacs/mute-stream"
"nan@2.12.1","MIT","https://github.com/nodejs/nan"
"nan@2.14.0","MIT","https://github.com/nodejs/nan"
"nanoid@2.0.3","MIT","https://github.com/ai/nanoid"
"nanomatch@1.2.9","MIT","https://github.com/micromatch/nanomatch"
"natural-compare@1.4.0","MIT","https://github.com/litejs/natural-compare-lite"
"nearley@2.11.1","MIT","https://github.com/hardmath123/nearley"
"needle@2.3.0","MIT","https://github.com/tomas/needle"
"negotiator@0.6.2","MIT","https://github.com/jshttp/negotiator"
"neo-async@2.5.0","MIT","https://github.com/suguru03/neo-async"
"neo-async@2.6.1","MIT","https://github.com/suguru03/neo-async"
"next-tick@1.0.0","MIT","https://github.com/medikoo/next-tick"
"nice-try@1.0.4","MIT","https://github.com/electerious/nice-try"
"no-case@2.3.2","MIT","https://github.com/blakeembrey/no-case"
"node-fetch@1.7.3","MIT","https://github.com/bitinn/node-fetch"
